Date of Encashment,Name of the Political Party,Denomination
10/11/2022,BHARAT RASHTRA SAMITHI (BRS),1000000
10/11/2022,BHARAT RASHTRA SAMITHI (BRS),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),10000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/11/2022,BIJU JANATA DAL (BJD),1000000
10/12/2022,AAM AADMI PARTY (AAP),10000000
10/12/2022,AAM AADMI PARTY (AAP),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
10/12/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/12/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/12/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/12/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/12/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/12/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/12/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/13/2022,SIKKIM KRANTIKARI MORCHA (SKM),10000000
10/13/2022,SIKKIM KRANTIKARI MORCHA (SKM),10000000
10/13/2022,TELUGU DESAM PARTY (TDP),10000000
10/13/2022,TELUGU DESAM PARTY (TDP),10000000
10/13/2022,TELUGU DESAM PARTY (TDP),10000000
10/13/2022,TELUGU DESAM PARTY (TDP),10000000
10/13/2022,TELUGU DESAM PARTY (TDP),10000000
10/13/2022,YSR CONGRESS PARTY (YCP),10000000
10/13/2022,YSR CONGRESS PARTY (YCP),10000000
10/13/2022,YSR CONGRESS PARTY (YCP),10000000
10/13/2022,YSR CONGRESS PARTY (YCP),10000000
10/13/2022,YSR CONGRESS PARTY (YCP),10000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),10000000
10/14/2022,AAM AADMI PARTY (AAP),10000000
10/14/2022,AAM AADMI PARTY (AAP),10000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),10000000
10/14/2022,AAM AADMI PARTY (AAP),100000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),10000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,AAM AADMI PARTY (AAP),1000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),10000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/14/2022,INDIAN NATIONAL CONGRESS (INC),1000000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),100000
10/15/2022,AAM AADMI PARTY (AAP),100000
10/15/2022,AAM AADMI PARTY (AAP),100000
10/15/2022,AAM AADMI PARTY (AAP),100000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),100000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),10000000
10/15/2022,AAM AADMI PARTY (AAP),1000000
10/15/2022,AAM AADMI PARTY (AAP),10000000
10/15/2022,AAM AADMI PARTY (AAP),10000000
10/15/2022,AAM AADMI PARTY (AAP),10000000
10/15/2022,AAM AADMI PARTY (AAP),10000000
10/15/2022,AAM AADMI PARTY (AAP),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
10/15/2022,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
